"RECIPE_ID","WEIGHT","FAT","CARBO","PROTEIN"
"3087","985.6","5.11125","402.52549999999997","82.57449999999999"
"3088","177.5","2.6037500000000002","70.78299999999999","24.379500000000004"
"3089","767.0","31.550450000000005","177.648","78.253"
"3090","775.0","5.265","263.53700000000003","71.638"
"3091","926.25","28.584546250000002","89.39424999999999","38.796275"
"3092","100.0","5.538125","16.060499999999998","9.43075"
"3093","2464.0","95.49045000000001","260.225","236.23749999999998"
"3094","330.0","9.38","57.44375000000001","7.287750000000001"
"3095","6531.0","627.5766","924.576","337.433"
"3096","196.25","3.73625","26.845499999999998","4.1295"
"3097","558.75","15.530999999999999","151.895","37.75249999999999"
"3098","2138.0","85.736","141.32","54.208"
"3099","594.0","20.828564","234.831","109.7007"
"3100","2836.25","177.01","186.83999999999997","251.5075"
"3101","1594.0","32.37025","211.97224999999997","129.67475000000002"
"3102","559.0","72.7682775","23.082","61.402150000000006"
"3103","912.25","10.485718750000002","294.33500000000004","131.43737499999997"
"3104","1751.5","33.3955","291.72549999999995","197.44850000000002"
"3105","2273.5","124.13585","314.335","168.7625"
"3106","2262.0","37.95871875","74.32600000000001","277.307975"
"3107","1196.0","3.8129000000000004","118.0958","136.14260000000002"
"3108","2141.0","6.05395","68.61","351.7396"
"3109","799.0","1.5924999999999998","31.682499999999997","103.1329"
"3110","2435.5","31.189","707.9806","342.86300000000006"
